Brand,Model,Year,Status,Mileage,Dealer,Price,Age,PriceRange,Yearly_Miles
cadillac,xt6,2023,new,0.0,Jeff Schmitt Cadillac,52435.0,1,$50000-59999,0.0
cadillac,escalade,2023,new,0.0,Jeff Schmitt Cadillac,97505.0,1,$90000-99999,0.0
cadillac,ct5,2023,certified,9645.0,Jeff Schmitt Cadillac,48215.0,1,$40000-49999,9645.0
dodge,challenger,2015,used,26871.0,Germain Ford of Beavercreek,50700.0,9,$50000-59999,2985.67
chevrolet,colorado,2023,new,0.0,Jeff Schmitt Chevrolet East,52930.0,1,$50000-59999,0.0
chevrolet,corvette,2015,used,25411.0,Jeff Schmitt Chevrolet East,68000.0,9,$60000-69999,2823.44
ford,f-150,2018,used,112384.0,Jeff Schmitt Chevrolet East,26000.0,6,$20000-29999,18730.67
dodge,challenger,2013,used,13255.0,Jeff Wyler Hyundai of Beavercreek,32611.0,11,$30000-39999,1205.0
chevrolet,hhr,2011,used,75516.0,Voss Toyota,7497.0,13,$0-9999,5808.92
dodge,viper,2005,used,4292.0,Diamond Motorworks,63800.0,19,$60000-69999,225.89
mercedes,roadster,2002,used,29895.0,Diamond Motorworks,34800.0,22,$30000-39999,1358.86
toyota,land cruiser,2000,used,209437.0,Diamond Motorworks,10800.0,24,$10000-19999,8726.54
chevrolet,corvette,2018,used,4246.0,Diamond Motorworks,66800.0,6,$60000-69999,707.67
mazda,rx,1990,used,39029.0,Diamond Motorworks,15800.0,34,$10000-19999,1147.91
chevrolet,corvette,2019,used,3261.0,Diamond Motorworks,89800.0,5,$80000-89999,652.2
audi,r8,2015,used,59427.0,Diamond Motorworks,92800.0,9,$90000-99999,6603.0
toyota,supra,1998,used,113169.0,Diamond Motorworks,110800.0,26,$110000-119999,4352.65
chevrolet,corvette,2017,used,9492.0,Diamond Motorworks,76800.0,7,$70000-79999,1356.0
toyota,supra,1994,used,31024.0,Diamond Motorworks,152800.0,30,$150000-159999,1034.13
nissan,gt,2009,used,35486.0,Diamond Motorworks,103800.0,15,$100000-109999,2365.73
mazda,cx-3,2017,used,43453.0,Motorcars Express,20991.0,7,$20000-29999,6207.57
mercedes,e-class,2010,used,135610.0,Motorcars Express,9791.0,14,$0-9999,9686.43
ford,f-250,2019,used,100520.0,Motorcars Express,31491.0,5,$30000-39999,20104.0
gmc,acadia,2014,used,147838.0,Motorcars Express,9891.0,10,$0-9999,14783.8
chevrolet,corvette,1971,used,24022.0,Motorcars Express,26991.0,53,$20000-29999,453.25
hyundai,elantra,2016,used,150426.0,Motorcars Express,7491.0,8,$0-9999,18803.25
jeep,grand cherokee,2015,used,173198.0,Used Car Superstore of Lisle,12895.0,9,$10000-19999,19244.22
lexus,rx,2019,used,49359.0,Used Car Superstore of Lisle,41295.0,5,$40000-49999,9871.8
honda,accord,2012,used,211335.0,Used Car Superstore of Lisle,6795.0,12,$0-9999,17611.25
volkswagen,passat,2013,used,79327.0,Used Car Superstore of Lisle,12495.0,11,$10000-19999,7211.55
ford,mustang,2023,new,0.0,New Way Ford Lincoln Pocahontas,59930.0,1,$50000-59999,0.0
ford,f-150,2023,new,0.0,New Way Ford Lincoln Pocahontas,51735.0,1,$50000-59999,0.0
ford,f-150,2023,new,0.0,New Way Ford Lincoln Pocahontas,67998.0,1,$60000-69999,0.0
ford,f-150,2023,new,0.0,New Way Ford Lincoln Pocahontas,56745.0,1,$50000-59999,0.0
honda,ridgeline,2023,certified,3830.0,Honda of Lisle,43800.0,1,$40000-49999,3830.0
jeep,grand cherokee,2015,used,69473.0,Victor Auto Group,18250.0,9,$10000-19999,7719.22
lexus,is,2015,used,63971.0,Victor Auto Group,22500.0,9,$20000-29999,7107.89
chevrolet,traverse,2023,new,0.0,Smith Chevrolet Hammond,39305.0,1,$30000-39999,0.0
chevrolet,traverse,2023,new,0.0,Smith Chevrolet Hammond,38880.0,1,$30000-39999,0.0
ram,1500,2023,new,0.0,Zeigler Chrysler Dodge Jeep Ram of Downers Grove,67748.0,1,$60000-69999,0.0
jeep,cherokee,2022,new,0.0,Zeigler Chrysler Dodge Jeep Ram of Downers Grove,32471.0,2,$30000-39999,0.0
jeep,grand cherokee,2023,new,0.0,Zeigler Chrysler Dodge Jeep Ram of Downers Grove,60971.0,1,$60000-69999,0.0
jeep,grand cherokee,2023,new,0.0,Zeigler Chrysler Dodge Jeep Ram of Downers Grove,49471.0,1,$40000-49999,0.0
ram,1500,2023,new,0.0,Zeigler Chrysler Dodge Jeep Ram of Downers Grove,67066.0,1,$60000-69999,0.0
gmc,sierra,2023,new,0.0,Bill Kay Buick GMC,52945.0,1,$50000-59999,0.0
gmc,terrain,2024,new,0.0,Bill Kay Buick GMC,39930.0,0,$30000-39999,
gmc,sierra,2021,certified,25781.0,Bill Kay Buick GMC,35994.0,3,$30000-39999,8593.67
gmc,acadia,2023,new,0.0,Bill Kay Buick GMC,54531.0,1,$50000-59999,0.0
audi,2,2015,used,101797.0,Ultimate Motor Cars,15500.0,9,$10000-19999,11310.78
chevrolet,impala,1967,used,1000.0,Ultimate Motor Cars,43000.0,57,$40000-49999,17.54
ford,mustang,2023,new,0.0,Haggerty Ford,59835.0,1,$50000-59999,0.0
ford,expedition,2023,new,0.0,Roling Ford,83566.0,1,$80000-89999,0.0
ford,f-350,2023,new,0.0,Roling Ford,76790.0,1,$70000-79999,0.0
ford,escape,2023,new,0.0,Roling Ford,34244.0,1,$30000-39999,0.0
hyundai,kona,2023,new,0.0,Castle Hyundai Downers Grove,28694.0,1,$20000-29999,0.0
hyundai,ioniq,2023,new,0.0,Castle Hyundai Downers Grove,43820.0,1,$40000-49999,0.0
hyundai,palisade,2023,new,0.0,Castle Hyundai Downers Grove,53559.0,1,$50000-59999,0.0
hyundai,ioniq,2023,new,0.0,Castle Hyundai Downers Grove,47230.0,1,$40000-49999,0.0
hyundai,kona,2023,new,0.0,Castle Hyundai Downers Grove,26756.0,1,$20000-29999,0.0
hyundai,ioniq,2023,new,0.0,Castle Hyundai Downers Grove,45320.0,1,$40000-49999,0.0
hyundai,ioniq,2023,new,0.0,Castle Hyundai Downers Grove,47445.0,1,$40000-49999,0.0
hyundai,santa cruz,2024,new,0.0,Castle Hyundai Downers Grove,41505.0,0,$40000-49999,
hyundai,santa fe,2023,new,0.0,Castle Hyundai Downers Grove,34381.0,1,$30000-39999,0.0
hyundai,kona,2023,new,0.0,Castle Hyundai Downers Grove,29335.0,1,$20000-29999,0.0
cadillac,escalade,2023,new,0.0,Napleton Cadillac,99500.0,1,$90000-99999,0.0
cadillac,xt4,2024,new,0.0,Napleton Cadillac,51040.0,0,$50000-59999,
ford,gt,2021,used,15345.0,Napleton Ford of Oak Lawn,82990.0,3,$80000-89999,5115.0
audi,q7,2018,used,47304.0,Star Auto Works,31500.0,6,$30000-39999,7884.0
volkswagen,beetle,2012,used,54374.0,Star Auto Works,15500.0,12,$10000-19999,4531.17
mercedes,cl,2016,used,82420.0,Star Auto Works,26500.0,8,$20000-29999,10302.5
volkswagen,passat,2017,used,44810.0,Star Auto Works,18985.0,7,$10000-19999,6401.43
ford,f-150,2023,new,0.0,Birdnow Motor Trade,59551.0,1,$50000-59999,0.0
honda,insight,2020,certified,46185.0,Ed Napleton Honda,24400.0,4,$20000-29999,11546.25
honda,passport,2023,new,0.0,Ed Napleton Honda,47935.0,1,$40000-49999,0.0
hyundai,tucson,2019,used,18239.0,Ed Napleton Honda,21600.0,5,$20000-29999,3647.8
honda,civic,2024,new,0.0,Ed Napleton Honda,27445.0,0,$20000-29999,
honda,civic,2024,new,0.0,Ed Napleton Honda,27900.0,0,$20000-29999,
audi,a5,2023,new,0.0,The Audi Exchange St. Charles,54085.0,1,$50000-59999,0.0
audi,s8,2023,new,0.0,The Audi Exchange St. Charles,147220.0,1,$140000-149999,0.0
mercedes,e-class,2023,new,0.0,Mercedes-Benz of St. Charles,68880.0,1,$60000-69999,0.0
mercedes,2500,2023,new,0.0,Mercedes-Benz of St. Charles,81154.0,1,$80000-89999,0.0
mercedes,e-class,2022,certified,7548.0,Mercedes-Benz of St. Charles,67893.0,2,$60000-69999,3774.0
gmc,sierra,2023,new,0.0,Currie Motors Buick GMC,35383.0,1,$30000-39999,0.0
ford,mustang,2023,new,0.0,Currie Motors Ford of Valpo,79265.0,1,$70000-79999,0.0
ford,maverick,2023,new,0.0,Currie Motors Ford of Valpo,27830.0,1,$20000-29999,0.0
chevrolet,silverado,2023,new,0.0,Advantage Chevrolet of Bridgeview,53720.0,1,$50000-59999,0.0
ram,1500,2024,new,0.0,Berman Chrysler Dodge Jeep Ram,81870.0,0,$80000-89999,
ram,cla,2023,new,0.0,Berman Chrysler Dodge Jeep Ram,40680.0,1,$40000-49999,0.0
ram,1500,2024,new,0.0,Berman Chrysler Dodge Jeep Ram,81820.0,0,$80000-89999,
ram,1500,2024,new,0.0,Berman Chrysler Dodge Jeep Ram,82310.0,0,$80000-89999,
ram,1500,2024,new,0.0,Berman Chrysler Dodge Jeep Ram,60050.0,0,$60000-69999,
jeep,wagoneer,2023,new,0.0,Berman Chrysler Dodge Jeep Ram,70290.0,1,$70000-79999,0.0
jeep,wagoneer,2023,new,0.0,Berman Chrysler Dodge Jeep Ram,76518.0,1,$70000-79999,0.0
toyota,tacoma,2023,new,0.0,Oak Lawn Toyota,45516.0,1,$40000-49999,0.0
toyota,tundra,2023,new,0.0,Oak Lawn Toyota,62326.0,1,$60000-69999,0.0
toyota,tundra,2023,new,0.0,Oak Lawn Toyota,69848.0,1,$60000-69999,0.0
mercedes,amg gt,2022,used,19453.0,Ultimo Motors East,79999.0,2,$70000-79999,9726.5
hyundai,venue,2023,certified,1436.0,Happy Hyundai,22893.0,1,$20000-29999,1436.0
hyundai,palisade,2024,new,0.0,Happy Hyundai,46090.0,0,$40000-49999,
audi,q7,2019,used,44265.0,Fox Valley Buick GMC,34500.0,5,$30000-39999,8853.0
jeep,wrangler,2017,used,24648.0,Fox Valley Buick GMC,32500.0,7,$30000-39999,3521.14
mercedes,gla,2023,new,0.0,Mercedes-Benz of Westmont,44520.0,1,$40000-49999,0.0
mercedes,2500,2023,new,0.0,Mercedes-Benz of Westmont,62590.0,1,$60000-69999,0.0
ford,transit,2019,used,138650.0,Audi Westmont,44995.0,5,$40000-49999,27730.0
jeep,wrangler,2017,used,59152.0,Audi Westmont,28595.0,7,$20000-29999,8450.29
audi,tt,2001,used,62139.0,Audi Westmont,9795.0,23,$0-9999,2701.7
chevrolet,silverado,2019,used,44904.0,St Charles Chrysler Dodge Jeep RAM,38438.0,5,$30000-39999,8980.8
ram,1500,2021,used,21727.0,St Charles Chrysler Dodge Jeep RAM,51988.0,3,$50000-59999,7242.33
jeep,wagoneer,2023,new,0.0,St Charles Chrysler Dodge Jeep RAM,86495.0,1,$80000-89999,0.0
toyota,corolla,2023,used,666.0,The Autobarn Countryside Subaru,63500.0,1,$60000-69999,666.0
dodge,charger,2022,used,12563.0,The Autobarn Countryside Subaru,87999.0,2,$80000-89999,6281.5
toyota,corolla,2023,used,125.0,The Autobarn Countryside Subaru,64500.0,1,$60000-69999,125.0
toyota,4runner,2022,certified,6272.0,St. Charles Toyota,47500.0,2,$40000-49999,3136.0
ram,1500,2023,used,3246.0,The Autobarn Volkswagen of Countryside,94000.0,1,$90000-99999,3246.0
bmw,m340,2024,new,0.0,Laurel BMW of Westmont,63290.0,0,$60000-69999,
bmw,m340,2024,new,0.0,Laurel BMW of Westmont,70120.0,0,$70000-79999,
bmw,x7,2024,new,0.0,Laurel BMW of Westmont,121845.0,0,$120000-129999,
bmw,x4,2024,new,0.0,Laurel BMW of Westmont,84695.0,0,$80000-89999,
bmw,m440 i,2024,new,0.0,Laurel BMW of Westmont,72025.0,0,$70000-79999,
bmw,m340,2024,new,0.0,Laurel BMW of Westmont,62690.0,0,$60000-69999,
bmw,x7,2024,new,0.0,Laurel BMW of Westmont,117225.0,0,$110000-119999,
cadillac,xt5,2021,certified,12428.0,Ettleson Cadillac,39899.0,3,$30000-39999,4142.67
gmc,sierra,2021,certified,24929.0,Ettleson Buick GMC,44699.0,3,$40000-49999,8309.67
chevrolet,silverado,2023,new,0.0,Napleton Chevrolet St. Charles,61443.0,1,$60000-69999,0.0
lexus,rc,2023,new,0.0,McGrath Lexus of Westmont,62440.0,1,$60000-69999,0.0
lexus,rc,2023,new,0.0,McGrath Lexus of Westmont,60015.0,1,$60000-69999,0.0
chevrolet,traverse,2023,new,0.0,Advantage Chevrolet,49505.0,1,$40000-49999,0.0
chevrolet,silverado,2023,new,0.0,Advantage Chevrolet,55745.0,1,$50000-59999,0.0
chevrolet,silverado,2023,new,0.0,Advantage Chevrolet,55795.0,1,$50000-59999,0.0
chevrolet,traverse,2023,new,0.0,Advantage Chevrolet,42515.0,1,$40000-49999,0.0
chevrolet,silverado,2023,new,0.0,Advantage Chevrolet,54995.0,1,$50000-59999,0.0
toyota,highlander,2024,new,0.0,Oakbrook Toyota in Westmont,46578.0,0,$40000-49999,
toyota,4runner,2023,new,0.0,Oakbrook Toyota in Westmont,53919.0,1,$50000-59999,0.0
honda,cr-v,2018,used,59225.0,Kia of Dayton,22490.0,6,$20000-29999,9870.83
ford,f-250,2023,new,0.0,Hawk Ford of St. Charles,55000.0,1,$50000-59999,0.0
ford,f-150,2022,new,0.0,Hawk Ford of St. Charles,59995.0,2,$50000-59999,0.0
honda,cr-v,2020,certified,56989.0,Gerald Honda of Countryside,25133.0,4,$20000-29999,14247.25
honda,passport,2023,new,0.0,Gerald Honda of Countryside,44975.0,1,$40000-49999,0.0
dodge,challenger,2023,new,0.0,Jack Phelan Chrysler Dodge Jeep RAM,85139.0,1,$80000-89999,0.0
bmw,530e,2019,used,39782.0,Jack Phelan Chrysler Dodge Jeep RAM,31691.0,5,$30000-39999,7956.4
jeep,grand cherokee,2023,new,0.0,Jack Phelan Chrysler Dodge Jeep RAM,67430.0,1,$60000-69999,0.0
toyota,4runner,2022,used,39553.0,Countryside Mitsubishi,35495.0,2,$30000-39999,19776.5
hyundai,sonata,2021,used,45227.0,Countryside Mitsubishi,21285.0,3,$20000-29999,15075.67
kia,sorento,2022,used,46653.0,Countryside Mitsubishi,23785.0,2,$20000-29999,23326.5
bmw,x4,2021,used,42603.0,Countryside Mitsubishi,37685.0,3,$30000-39999,14201.0
chevrolet,corvette,2019,used,7212.0,Braman BMW Jupiter,55989.0,5,$50000-59999,1442.4
bmw,x5,2023,new,0.0,Braman BMW Jupiter,65720.0,1,$60000-69999,0.0
nissan,ariya,2023,new,0.0,Countryside Nissan,48220.0,1,$40000-49999,0.0
nissan,ariya,2023,new,0.0,Countryside Nissan,62020.0,1,$60000-69999,0.0
nissan,ariya,2023,new,0.0,Countryside Nissan,63165.0,1,$60000-69999,0.0
nissan,ariya,2023,new,0.0,Countryside Nissan,48270.0,1,$40000-49999,0.0
nissan,ariya,2023,new,0.0,Countryside Nissan,55180.0,1,$50000-59999,0.0
mercedes,sl55,2003,used,71330.0,Luxury Motors Credit,20995.0,21,$20000-29999,3396.67
lexus,gx,2005,used,210866.0,Luxury Motors Credit,8995.0,19,$0-9999,11098.21
volkswagen,jetta,2023,new,0.0,Fox Valley Volkswagen of St. Charles,29776.0,1,$20000-29999,0.0
volkswagen,atlas,2021,certified,23949.0,Fox Valley Volkswagen of St. Charles,32950.0,3,$30000-39999,7983.0
audi,s4,2022,used,9571.0,Jaguar Land Rover Hinsdale,51897.0,2,$50000-59999,4785.5
mercedes,s-class,2015,used,51352.0,Jaguar Land Rover Hinsdale,35197.0,9,$30000-39999,5705.78
toyota,highlander,2020,used,28645.0,Lombard Toyota,48995.0,4,$40000-49999,7161.25
chevrolet,blazer,2023,new,0.0,Jeff Schmitt Chevrolet North,49830.0,1,$40000-49999,0.0
gmc,sierra,2023,new,0.0,Jeff Schmitt Buick GMC,57975.0,1,$50000-59999,0.0
gmc,sierra,2024,new,0.0,Jeff Schmitt Buick GMC,76305.0,0,$70000-79999,
honda,cr-v,2024,new,0.0,Voss Honda,41280.0,0,$40000-49999,
honda,cr-v,2024,new,0.0,Voss Honda,36630.0,0,$30000-39999,
lexus,lx,2019,used,58853.0,ALM Hyundai of Florence,62995.0,5,$60000-69999,11770.6
hyundai,kona,2022,used,16589.0,ALM Hyundai of Florence,22995.0,2,$20000-29999,8294.5
lexus,gs 350,2017,used,26029.0,ALM Hyundai of Florence,33995.0,7,$30000-39999,3718.43
bmw,530 i,2021,used,46001.0,ALM Hyundai of Florence,30577.0,3,$30000-39999,15333.67
nissan,leaf s,2021,used,13879.0,ALM Hyundai of Florence,17795.0,3,$10000-19999,4626.33
gmc,sierra,2024,new,0.0,Haggerty Buick GMC Inc,53495.0,0,$50000-59999,
gmc,sierra,2023,new,0.0,Haggerty Buick GMC Inc,55998.0,1,$50000-59999,0.0
gmc,sierra,2023,new,0.0,Haggerty Buick GMC Inc,48145.0,1,$40000-49999,0.0
gmc,sierra,2019,used,28259.0,Haggerty Buick GMC Inc,38036.0,5,$30000-39999,5651.8
chevrolet,corvette,2019,used,8988.0,Auto Showcase of Carol Stream,173995.0,5,$170000-179999,1797.6
ford,f-250,2013,used,67610.0,Auto Showcase of Carol Stream,43995.0,11,$40000-49999,6146.36
chevrolet,1,2022,used,20216.0,South Chicago Dodge Chrysler Jeep RAM,16850.0,2,$10000-19999,10108.0
jeep,grand wagoneer,2023,used,1893.0,South Chicago Dodge Chrysler Jeep RAM,90500.0,1,$90000-99999,1893.0
chevrolet,malibu,2023,new,0.0,Castle Chevrolet of Villa Park,25095.0,1,$20000-29999,0.0
chevrolet,silverado,2022,new,0.0,Castle Chevrolet of Villa Park,59747.0,2,$50000-59999,0.0
kia,rio,2021,used,70119.0,Toyota On Western,15888.0,3,$10000-19999,23373.0
jeep,grand wagoneer,2022,new,0.0,DuPage CDJR,95499.0,2,$90000-99999,0.0
cadillac,escalade,2020,used,25078.0,DuPage CDJR,53999.0,4,$50000-59999,6269.5
dodge,challenger,2023,new,0.0,DuPage CDJR,40502.0,1,$40000-49999,0.0
dodge,challenger,2023,new,0.0,DuPage CDJR,48341.0,1,$40000-49999,0.0
jeep,wrangler,2018,used,100920.0,DuPage CDJR,23999.0,6,$20000-29999,16820.0
ram,2500,2024,new,0.0,DuPage CDJR,55382.0,0,$50000-59999,
jeep,grand wagoneer,2023,new,0.0,DuPage CDJR,111590.0,1,$110000-119999,0.0
jeep,wrangler,2024,new,0.0,DuPage CDJR,60211.0,0,$60000-69999,
chevrolet,equinox,2023,new,0.0,Sunrise Chevrolet of Glendale Heights,33408.0,1,$30000-39999,0.0
chevrolet,silverado,2024,new,0.0,Sunrise Chevrolet of Glendale Heights,55305.0,0,$50000-59999,
volkswagen,id.4,2023,new,0.0,Moses Volkswagen,50781.0,1,$50000-59999,0.0
ford,f-150,2023,new,0.0,Dave Arbogast Ford,84499.0,1,$80000-89999,0.0
ford,mustang,2023,new,0.0,Dave Arbogast Ford,139648.0,1,$130000-139999,0.0
nissan,rogue,2020,certified,31736.0,Glendale Nissan,23993.0,4,$20000-29999,7934.0
jeep,wrangler,2016,used,55075.0,Glendale Nissan,30993.0,8,$30000-39999,6884.38
nissan,frontier,2022,certified,27897.0,Glendale Nissan,39490.0,2,$30000-39999,13948.5
nissan,murano,2020,certified,33261.0,Glendale Nissan,27693.0,4,$20000-29999,8315.25
kia,telluride,2021,used,30574.0,Metro Ford Sales & Service,38990.0,3,$30000-39999,10191.33
honda,civic,2019,certified,60873.0,Honda City Chicago,19495.0,5,$10000-19999,12174.6
toyota,camry,2021,used,18433.0,Honda City Chicago,23397.0,3,$20000-29999,6144.33
audi,a4,2016,used,61149.0,Honda City Chicago,17895.0,8,$10000-19999,7643.62
honda,accord,2023,certified,2985.0,Honda City Chicago,29295.0,1,$20000-29999,2985.0
toyota,rav4,2020,used,103424.0,Honda City Chicago,23777.0,4,$20000-29999,25856.0
jeep,wrangler,2023,new,0.0,Napleton's Northlake Chrysler Jeep Dodge RAM,37270.0,1,$30000-39999,0.0
ram,3500,2023,new,0.0,Napleton's Northlake Chrysler Jeep Dodge RAM,90005.0,1,$90000-99999,0.0
lexus,is,2002,used,202245.0,International Car Center,10490.0,22,$10000-19999,9192.95
lexus,is,2023,new,0.0,Lexus of Palm Beach,67185.0,1,$60000-69999,0.0
bmw,x4,2021,used,29052.0,Lexus of Palm Beach,60765.0,3,$60000-69999,9684.0
chevrolet,corvette,2023,used,357.0,Dave Arbogast Buick GMC,188500.0,1,$180000-189999,357.0
ford,explorer,2022,new,0.0,Mullinax Ford of West Palm Beach,44900.0,2,$40000-49999,0.0
gmc,yukon,2023,new,0.0,Castle Buick GMC,94795.0,1,$90000-99999,0.0
ford,mustang,2024,new,0.0,Zeigler Ford of North Riverside,52105.0,0,$50000-59999,
ford,f-150,2021,used,41542.0,Zeigler Ford of North Riverside,43995.0,3,$40000-49999,13847.33
ford,f-150,2021,used,41012.0,Zeigler Ford of North Riverside,31995.0,3,$30000-39999,13670.67
ford,f-150,2023,new,0.0,Zeigler Ford of North Riverside,74038.0,1,$70000-79999,0.0
ford,f-150,2023,new,0.0,Zeigler Ford of North Riverside,56346.0,1,$50000-59999,0.0
ford,f-150,2023,new,0.0,Zeigler Ford of North Riverside,44911.0,1,$40000-49999,0.0
ford,bronco,2023,new,0.0,Zeigler Ford of North Riverside,34375.0,1,$30000-39999,0.0
audi,rs 7,2014,used,33516.0,Cloud Nine Motors,50995.0,10,$50000-59999,3351.6
gmc,yukon,2023,certified,6066.0,Ed Morse Sawgrass Auto Mall,79731.0,1,$70000-79999,6066.0
ford,taurus,2015,used,91571.0,"Roselle Motors, Inc.",18995.0,9,$10000-19999,10174.56
mercedes,s-class,2018,used,37044.0,McGrath BMW of Elmhurst,51492.0,6,$50000-59999,6174.0
mercedes,c-class,2020,used,23928.0,McGrath BMW of Elmhurst,32791.0,4,$30000-39999,5982.0
bmw,760i,2023,new,0.0,McGrath BMW of Elmhurst,123030.0,1,$120000-129999,0.0
mercedes,gla,2019,used,38677.0,McGrath BMW of Elmhurst,24792.0,5,$20000-29999,7735.4
bmw,xm,2023,new,0.0,McGrath BMW of Elmhurst,165895.0,1,$160000-169999,0.0
honda,civic,2019,used,15556.0,Ed Napleton Acura Kia,38495.0,5,$30000-39999,3111.2
audi,a6,2021,used,9751.0,Ed Napleton Acura Kia,57495.0,3,$50000-59999,3250.33
kia,sorento,2022,certified,10285.0,Ed Napleton Acura Kia,27495.0,2,$20000-29999,5142.5
chevrolet,ss,2016,used,18689.0,Ed Napleton Acura Kia,45495.0,8,$40000-49999,2336.12
kia,telluride,2022,certified,22925.0,Ed Napleton Acura Kia,36995.0,2,$30000-39999,11462.5
toyota,highlander,2023,new,0.0,Earl Stewart Toyota,50410.0,1,$50000-59999,0.0
audi,q8,2020,used,41382.0,Earl Stewart Toyota,49898.0,4,$40000-49999,10345.5
ford,f-150,2023,new,0.0,Aschenbach Ford,47000.0,1,$40000-49999,0.0
ford,f-150,2023,new,0.0,Aschenbach Ford,72180.0,1,$70000-79999,0.0
ford,escape,2022,new,0.0,Aschenbach Ford,29500.0,2,$20000-29999,0.0
ford,escape,2022,new,0.0,Aschenbach Ford,27500.0,2,$20000-29999,0.0
ford,f-150,2023,new,0.0,Aschenbach Ford,48855.0,1,$40000-49999,0.0
ford,f-150,2023,new,0.0,Aschenbach Ford,80025.0,1,$80000-89999,0.0
ford,f-150,2023,new,0.0,Aschenbach Ford,74975.0,1,$70000-79999,0.0
ford,escape,2022,new,0.0,Aschenbach Ford,30000.0,2,$30000-39999,0.0
ford,f-150,2023,new,0.0,Aschenbach Ford,72325.0,1,$70000-79999,0.0
ford,f-150,2023,new,0.0,Aschenbach Ford,63180.0,1,$60000-69999,0.0
ford,f-150,2023,new,0.0,Aschenbach Ford,66360.0,1,$60000-69999,0.0
ford,f-150,2023,new,0.0,Aschenbach Ford,48590.0,1,$40000-49999,0.0
honda,cr-v,2024,new,0.0,Rick Case Honda,39630.0,0,$30000-39999,
mazda,mazda6,2011,used,96838.0,Wilkins Mazda,7895.0,13,$0-9999,7449.08
hyundai,elantra,2021,certified,30109.0,Wilkins Hyundai,21500.0,3,$20000-29999,10036.33
nissan,xterra,2010,used,203319.0,Albemarle Ford,5500.0,14,$0-9999,14522.79
gmc,acadia,2023,new,0.0,Al Piemonte Buick GMC,39900.0,1,$30000-39999,0.0
chevrolet,corvette,2021,used,6084.0,Al Piemonte Buick GMC,89997.0,3,$80000-89999,2028.0
gmc,terrain,2023,new,0.0,Al Piemonte Buick GMC,39416.0,1,$30000-39999,0.0
ram,1500,2019,used,11685.0,Al Piemonte Buick GMC,31684.0,5,$30000-39999,2337.0
audi,a4,2023,new,0.0,Audi West Palm Beach,44185.0,1,$40000-49999,0.0
audi,a4,2023,new,0.0,Audi West Palm Beach,51885.0,1,$50000-59999,0.0
audi,e-tron,2022,certified,2860.0,Audi West Palm Beach,45989.0,2,$40000-49999,1430.0
audi,a4,2023,new,0.0,Audi West Palm Beach,42885.0,1,$40000-49999,0.0
honda,passport,2023,new,0.0,Honda on Grand,47935.0,1,$40000-49999,0.0
honda,passport,2023,new,0.0,Honda on Grand,44975.0,1,$40000-49999,0.0
lexus,es,2014,used,94041.0,Honda on Grand,18999.0,10,$10000-19999,9404.1
mercedes,e-class,2019,used,18241.0,Sawgrass INFINITI,32495.0,5,$30000-39999,3648.2
ford,explorer,2022,new,0.0,Roesch Ford,52915.0,2,$50000-59999,0.0
dodge,durango,2023,new,0.0,Larry Roesch Dodge Chrysler Jeep RAM,65030.0,1,$60000-69999,0.0
ram,3500,2023,new,0.0,Larry Roesch Dodge Chrysler Jeep RAM,89515.0,1,$80000-89999,0.0
ram,3500,2023,new,0.0,Larry Roesch Dodge Chrysler Jeep RAM,91430.0,1,$90000-99999,0.0
ram,cla,2023,new,0.0,Larry Roesch Dodge Chrysler Jeep RAM,47210.0,1,$40000-49999,0.0
ram,3500,2023,new,0.0,Larry Roesch Dodge Chrysler Jeep RAM,93615.0,1,$90000-99999,0.0
kia,gt,2024,new,0.0,Elgin Kia,29055.0,0,$20000-29999,
kia,carnival,2024,new,0.0,Elgin Kia,49575.0,0,$40000-49999,
kia,seltos,2024,new,0.0,Elgin Kia,28450.0,0,$20000-29999,
